"","ID","Date","Phosphorus","Nitrogen","Chlorophyll","Secchi","Color","Temperature","Conductivity","Site","Sensor_Type","Salinity","Sun_Code","DO","Depth"
"890",922,2021-04-26 13:24:00,NA,NA,NA,NA,NA,23.4,16.321,2,"YSI",9.56,NA,7.5,1.37
"891",923,2021-04-26 13:04:00,NA,NA,NA,NA,NA,23.5,22.016,3,"YSI",13.26,NA,7.82,0.76
"892",924,2021-04-26 15:35:00,NA,NA,NA,NA,NA,24,22.88,5,"YSI",13.81,NA,9.3,1.83
"893",925,2021-04-26 15:19:00,NA,NA,NA,NA,NA,23.7,11.571,6,"YSI",6.49,NA,6.77,1.68
"894",926,2021-04-26 14:23:00,NA,NA,NA,NA,NA,22.9,0.881,7,"YSI",0.43,NA,6.39,1.37
"895",927,2021-04-26 14:04:00,NA,NA,NA,NA,NA,23.4,17.179,8,"YSI",10.11,NA,7.85,0.99
"896",928,2021-04-26 12:44:00,NA,NA,NA,NA,NA,23.2,25.223,9,"YSI",15.39,NA,5.83,1.07
"897",929,2021-04-22 20:12:00,NA,NA,NA,NA,NA,22,21.024,2,"YSI",12.61,NA,9.58,1.52
"898",930,2021-04-22 18:14:00,NA,NA,NA,NA,NA,22.6,3.907,6,"YSI",1.65,NA,7.9,1.22
"899",931,2021-04-26 13:45:00,NA,NA,NA,NA,NA,23.7,28.367,102,"YSI",17.21,NA,6.42,0.91
"900",932,2021-04-26 16:05:00,NA,NA,NA,NA,NA,24.3,22.598,105,"YSI",13.64,NA,11.44,1.37
"901",933,2021-05-11 13:18:00,NA,NA,NA,NA,NA,26.2,8.848,105,"YSI",4.93,NA,7.45,0.76
"902",934,2021-05-11 15:18:00,NA,NA,NA,NA,NA,26.8,30.817,4,"YSI",19.1,NA,9.08,1.52
"903",935,2021-05-11 14:20:00,NA,NA,NA,NA,NA,26.8,21.004,9,"YSI",12.54,NA,8.59,0.76
"904",936,2021-05-11 16:13:00,NA,NA,NA,NA,NA,27.3,21.523,10,"YSI",12.88,NA,10.02,1.07
"905",937,2021-05-12 15:39:00,NA,NA,NA,NA,NA,26.4,0.4118,1,"YSI",0.2,NA,7.09,1.22
"906",938,2021-05-12 15:12:00,NA,NA,NA,NA,NA,27.9,5.934,2,"YSI",3.19,NA,7.6,1.52
"907",939,2021-05-12 16:34:00,NA,NA,NA,NA,NA,28.4,30.152,3,"YSI",18.61,NA,8.94,1.83
"908",940,2021-05-12 16:15:00,NA,NA,NA,NA,NA,27,29.355,5,"YSI",18.19,NA,5.87,1.83
"909",941,2021-05-12 15:54:00,NA,NA,NA,NA,NA,28.5,1.716,6,"YSI",0.86,NA,7.21,1.52
"910",942,2021-05-12 13:52:00,NA,NA,NA,NA,NA,24.8,0.385,7,"YSI",0.18,NA,6.99,1.07
"911",943,2021-05-12 14:53:00,NA,NA,NA,NA,NA,28.6,6.961,8,"YSI",3.8,NA,7.15,1.22
"912",944,2021-05-28 15:13:00,NA,NA,NA,NA,NA,27,1.277,1,"YSI",0.64,NA,8.61,0.88
"913",945,2021-05-28 13:53:00,NA,NA,NA,NA,NA,27.6,19.278,2,"YSI",10.97,NA,8.68,1.1
"914",946,2021-05-28 13:02:00,NA,NA,NA,NA,NA,27.3,31.103,3,"YSI",19.29,NA,6.76,1.07
"915",947,2021-05-28 12:44:00,NA,NA,NA,NA,NA,27.7,28.63,4,"YSI",17.13,NA,7.51,0.79
"916",948,2021-05-28 14:32:00,NA,NA,NA,NA,NA,27.7,23.09,5,"YSI",13.93,NA,8.62,1.1
"917",949,2021-05-28 15:25:00,NA,NA,NA,NA,NA,27.5,17.761,6,"YSI",7.8,NA,8.44,1.28
"918",950,2021-05-28 15:01:00,NA,NA,NA,NA,NA,26.8,1.428,7,"YSI",0.72,NA,8.47,1.22
"919",951,2021-05-28 14:48:00,NA,NA,NA,NA,NA,27.9,15.892,8,"YSI",9.21,NA,8.34,0.88
"920",952,2021-05-28 13:15:00,NA,NA,NA,NA,NA,27.4,31.612,9,"YSI",19.63,NA,6.89,1.04
"921",953,2021-05-28 13:32:00,NA,NA,NA,NA,NA,27.6,32.125,10,"YSI",19.98,NA,5.68,0.7
"922",954,2021-05-28 14:11:00,NA,NA,NA,NA,NA,27.7,13.71,102,"YSI",17.92,NA,9.01,0.76
"923",955,2021-05-28 14:22:00,NA,NA,NA,NA,NA,27.7,28.566,105,"YSI",17.56,NA,8.13,0.67
"924",956,2021-06-18 16:56:00,NA,NA,NA,NA,NA,28.6,8.429,1,"YSI",4.55,NA,2.68,0.91
"925",957,2021-06-18 18:40:00,NA,NA,NA,NA,NA,29.2,25.285,2,"YSI",15.36,NA,4.21,1.22
"926",958,2021-06-18 19:51:00,NA,NA,NA,NA,NA,29.5,23.586,3,"YSI",14.38,NA,7.09,1.22
"927",959,2021-06-18 20:09:00,NA,NA,NA,NA,NA,29.7,20.935,4,"YSI",12.46,NA,10.48,0.99
"928",960,2021-06-18 17:45:00,NA,NA,NA,NA,NA,29,23.976,5,"YSI",14.58,NA,4.68,1.3
"929",961,2021-06-18 17:15:00,NA,NA,NA,NA,NA,28.8,23.644,6,"YSI",14.25,NA,1.95,1.22
"930",962,2021-06-18 16:35:00,NA,NA,NA,NA,NA,28,1.712,7,"YSI",0.86,NA,NA,1.37
"931",963,2021-06-18 19:28:00,NA,NA,NA,NA,NA,29.8,7.273,9,"YSI",10.09,NA,6.82,1.22
"932",964,2021-06-18 19:09:00,NA,NA,NA,NA,NA,29.6,5.643,102,"YSI",3,NA,3,0.76
"933",965,2021-06-18 18:19:00,NA,NA,NA,NA,NA,29.5,11.334,105,"YSI",6.37,NA,6.37,0.76
"934",966,2021-07-15 15:57:00,NA,NA,NA,NA,NA,27.1,0.2463,1,"YSI",0.11,NA,4.14,0.76
"935",967,2021-07-15 16:35:00,NA,NA,NA,NA,NA,29.6,27.727,2,"YSI",16.95,NA,4.13,1.22
"936",968,2021-07-15 18:26:00,NA,NA,NA,NA,NA,29.8,38.323,3,"YSI",24.22,NA,7.31,1.37
"937",969,2021-07-15 17:42:00,NA,NA,NA,NA,NA,29.7,38.045,4,"YSI",24.04,NA,7.03,0.91
"938",970,2021-07-15 17:25:00,NA,NA,NA,NA,NA,29.4,34.61,5,"YSI",22.14,NA,4.72,1.22
"939",971,2021-07-15 15:20:00,NA,NA,NA,NA,NA,27.2,2.669,6,"YSI",1.39,NA,3.87,1.22
"940",972,2021-07-15 15:40:00,NA,NA,NA,NA,NA,27.9,13.337,106,"YSI",6.36,NA,3.12,0.91
"941",973,2021-07-15 16:13:00,NA,NA,NA,NA,NA,27.1,1.577,101,"YSI",0.79,NA,4.04,1.22
"942",974,2021-07-15 16:52:00,NA,NA,NA,NA,NA,29.8,26.817,102,"YSI",16.33,NA,4.29,0.91
"943",975,2021-07-15 17:12:00,NA,NA,NA,NA,NA,29.5,31.029,105,"YSI",19.56,NA,4.69,0.76
"944",976,2021-07-15 17:56:00,NA,NA,NA,NA,NA,29.7,38.377,104,"YSI",24.27,NA,7.09,0.91
"945",977,2021-07-15 18:10:00,NA,NA,NA,NA,NA,29.7,38.394,103,"YSI",24.27,NA,7.25,1.07
"946",978,2021-08-11 16:33:00,NA,NA,NA,NA,NA,28.4,0.51,1,"YSI",0.28,NA,4.26,1.22
"947",979,2021-08-11 16:15:00,NA,NA,NA,NA,NA,30.1,15.631,2,"YSI",9.1,NA,4.79,1.52
"948",980,2021-08-11 17:56:00,NA,NA,NA,NA,NA,31.1,31.904,3,"YSI",19.75,NA,6.8,1.98
"949",981,2021-08-11 17:19:00,NA,NA,NA,NA,NA,30.9,31.663,4,"YSI",19.58,NA,6.3,1.52
"950",982,2021-08-11 15:21:00,NA,NA,NA,NA,NA,29.2,19.92,5,"YSI",11.36,NA,3.63,1.22
"951",983,2021-08-11 14:49:00,NA,NA,NA,NA,NA,27.1,0.1811,6,"YSI",0.08,NA,4.87,0.91
"952",984,2021-08-11 16:45:00,NA,NA,NA,NA,NA,28.1,12.846,101,"YSI",7.66,NA,2.71,1.52
"953",985,2021-08-11 16:02:00,NA,NA,NA,NA,NA,29.8,18.409,102,"YSI",11.17,NA,4.38,1.22
"954",986,2021-08-11 17:33:00,NA,NA,NA,NA,NA,31.1,31.525,103,"YSI",19.48,NA,6.79,1.52
"955",987,2021-08-11 17:03:00,NA,NA,NA,NA,NA,30.8,30.932,104,"YSI",19.09,NA,5.98,1.22
"956",988,2021-08-11 15:43:00,NA,NA,NA,NA,NA,29.3,18.603,105,"YSI",10.58,NA,4.21,0.91
"957",989,2021-08-11 15:04:00,NA,NA,NA,NA,NA,27.2,0.1875,106,"YSI",0.09,NA,4.26,0.91
"958",990,2021-08-27 15:03:00,NA,NA,NA,NA,NA,26.9,0.2129,1,"YSI",0.1,NA,3.75,0.76
"959",991,2021-08-27 15:25:00,NA,NA,NA,NA,NA,28.8,26.14,2,"YSI",15.9,NA,4.53,1.22
"960",992,2021-08-27 16:34:00,NA,NA,NA,NA,NA,29.5,27.615,3,"YSI",16.88,NA,5.9,1.22
"961",993,2021-08-27 17:22:00,NA,NA,NA,NA,NA,29.5,35.879,4,"YSI",22.53,NA,5.35,1.22
"962",994,2021-08-27 15:51:00,NA,NA,NA,NA,NA,28.9,26.908,5,"YSI",16.4,NA,4.51,1.22
"963",995,2021-08-27 14:18:00,NA,NA,NA,NA,NA,26.7,0.248,6,"YSI",0.12,NA,4.19,1.07
"964",996,2021-08-27 14:48:00,NA,NA,NA,NA,NA,26.9,0.2188,101,"YSI",0.1,NA,3.8,1.22
"965",997,2021-08-27 15:37:00,NA,NA,NA,NA,NA,29,24.278,102,"YSI",14.66,NA,4.77,0.61
"966",998,2021-08-27 16:43:00,NA,NA,NA,NA,NA,29.7,28.393,103,"YSI",17.39,NA,6.19,0.91
"967",999,2021-08-27 17:10:00,NA,NA,NA,NA,NA,29.3,32.225,104,"YSI",20,NA,5.92,0.91
"968",1000,2021-08-27 16:50:00,NA,NA,NA,NA,NA,29.3,26.641,105,"YSI",15.69,NA,4.64,0.76
"969",1001,2021-08-27 14:32:00,NA,NA,NA,NA,NA,26.8,0.2502,106,"YSI",0.12,NA,4.15,0.76
"970",1002,2021-07-27 15:28:00,NA,NA,NA,NA,NA,30.1,26.434,3,"YSI",16.07,NA,3.75,1.37
"971",1003,2021-07-27 14:58:00,NA,NA,NA,NA,NA,30,26.632,4,"YSI",16.21,NA,3.88,0.91
"972",1004,2021-07-27 15:38:00,NA,NA,NA,NA,NA,30.4,27.336,103,"YSI",16.67,NA,4.27,1.07
"973",1005,2021-07-27 15:10:00,NA,NA,NA,NA,NA,30.1,26.583,104,"YSI",16.17,NA,4.14,0.91
"974",1006,2021-09-08 12:52:00,NA,NA,NA,NA,NA,26.5617,0.227,1,"YSI",0.11,NA,NA,0.55
"975",1007,2021-09-08 13:18:00,NA,NA,NA,NA,NA,28.1581,7.5124,2,"YSI",3.87,NA,NA,1.02
"976",1008,2021-09-08 14:28:00,NA,NA,NA,NA,NA,28.8497,17.083,3,"YSI",9.25,NA,NA,1.07
"977",1009,2021-09-08 15:08:00,NA,NA,NA,NA,NA,29.0707,18.192,4,"YSI",9.86,NA,NA,0.98
"978",1010,2021-09-08 13:47:00,NA,NA,NA,NA,NA,28.0828,5.0456,5,"YSI",2.54,NA,NA,0.95
"979",1011,2021-09-08 12:18:00,NA,NA,NA,NA,NA,26.5731,0.23683,6,"YSI",0.11,NA,NA,0.95
"980",1012,2021-09-08 12:43:00,NA,NA,NA,NA,NA,26.5597,0.23071,101,"YSI",0.11,NA,NA,0.89
"981",1013,2021-09-08 13:32:00,NA,NA,NA,NA,NA,27.9598,4.4187,102,"YSI",2.21,NA,NA,0.53
"982",1014,2021-09-08 14:44:00,NA,NA,NA,NA,NA,28.9195,17.436,103,"YSI",9.44,NA,NA,0.84
"983",1015,2021-09-08 14:58:00,NA,NA,NA,NA,NA,27.591,0.0552,104,"YSI",0.03,NA,NA,0.74
"984",1016,2021-09-08 14:12:00,NA,NA,NA,NA,NA,28.2937,5.28,105,"YSI",2.65,NA,NA,0.6
"985",1017,2021-09-08 12:31:00,NA,NA,NA,NA,NA,26.5658,0.23524,106,"YSI",0.11,NA,NA,0.73
"986",1018,2021-09-27 18:28:00,NA,NA,NA,NA,NA,26.4,0.3386,1,"YSI",0.16,NA,4.69,0.91
"987",1019,2021-09-27 16:40:00,NA,NA,NA,NA,NA,27.7,254.48,2,"YSI",15.49,NA,5.62,1.22
"988",1020,2021-09-27 16:11:00,NA,NA,NA,NA,NA,28.1,29.157,3,"YSI",17.94,NA,7.13,1.07
"989",1021,2021-09-27 15:37:00,NA,NA,NA,NA,NA,27.9,30.845,4,"YSI",19.09,NA,7.46,0.76
"990",1022,2021-09-27 17:23:00,NA,NA,NA,NA,NA,28,25.402,5,"YSI",15.35,NA,6.06,1.22
"991",1023,2021-09-27 18:16:00,NA,NA,NA,NA,NA,27,0.2712,6,"YSI",0.13,NA,4.88,1.22
"992",1024,2021-09-27 18:37:00,NA,NA,NA,NA,NA,26.8,0.3435,101,"YSI",0.16,NA,4.84,1.22
"993",1025,2021-09-27 17:06:00,NA,NA,NA,NA,NA,28.7,25.934,102,"YSI",15.79,NA,6.71,0.91
"994",1026,2021-09-27 16:25:00,NA,NA,NA,NA,NA,28.5,29.689,103,"YSI",18.29,NA,7.28,0.61
"995",1027,2021-09-27 15:50:00,NA,NA,NA,NA,NA,28.1,30.085,104,"YSI",18.6,NA,7.5,0.61
"996",1028,2021-09-27 17:47:00,NA,NA,NA,NA,NA,28.7,26.892,105,"YSI",16.4,NA,6.6,0.76
"997",1029,2021-09-27 18:04:00,NA,NA,NA,NA,NA,26.5,25.301,106,"YSI",12.75,NA,1.64,1.07
"998",1030,2021-01-19 11:49:00,75,1000,2,0.457317073170732,129,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"999",1031,2021-01-19 12:25:00,54,540,5,0.853658536585366,75,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1000",1032,2021-01-19 10:05:00,35,420,8,0.914634146341463,48,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1001",1033,2021-01-19 09:44:00,32,370,9,0.609756097560976,49,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1002",1034,2021-01-19 10:36:00,52,550,6,0.76219512195122,71,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1003",1035,2021-01-19 12:07:00,69,960,1,0.609756097560976,117,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1004",1036,2021-02-18 12:45:00,89,1000,1,NA,147,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1005",1037,2021-02-18 12:36:00,38,410,13,NA,43,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1006",1038,2021-02-18 12:17:00,46,370,7,NA,41,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1007",1039,2021-02-18 13:40:00,23,300,10,NA,30,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1008",1040,2021-02-18 13:22:00,44,410,8,NA,48,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1009",1041,2021-02-18 13:10:00,54,520,2,NA,83,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1010",1042,2021-03-17 11:03:00,75,870,2,0.609756097560976,204,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1011",1043,2021-03-17 12:23:00,34,410,17,0.609756097560976,71,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1012",1044,2021-03-17 12:50:00,42,440,11,0.609756097560976,31,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1013",1045,2021-03-17 09:31:00,37,530,8,0.609756097560976,71,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1014",1046,2021-03-17 10:03:00,61,610,35,0.457317073170732,132,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1015",1047,2021-03-17 10:46:00,77,910,5,0.609756097560976,205,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1016",1048,2021-04-13 10:41:00,79,1380,1,0.304878048780488,104,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1017",1049,2021-04-13 09:11:00,71,1000,6,0.609756097560976,94,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1018",1050,2021-04-13 08:39:00,56,640,5,0.609756097560976,49,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1019",1051,2021-04-13 08:24:00,64,990,5,0.609756097560976,75,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1020",1052,2021-04-13 11:22:00,67,750,10,0.914634146341463,86,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1021",1053,2021-04-13 11:00:00,76,1300,2,0.914634146341463,102,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1022",1054,2021-05-13 11:26:00,88,1080,1,1.21951219512195,NA,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1023",1055,2021-05-13 11:00:00,68,560,6,0.76219512195122,NA,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1024",1056,2021-05-13 12:23:00,42,500,16,0.76219512195122,NA,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1025",1057,2021-05-13 12:42:00,36,370,20,0.609756097560976,NA,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1026",1058,2021-05-13 12:05:00,83,850,6,0.76219512195122,NA,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1027",1059,2021-05-13 11:44:00,90,1010,2,1.06707317073171,NA,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1028",1060,2021-06-18 12:45:00,66,1590,10,0.914634146341463,NA,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1029",1061,2021-06-18 14:25:00,53,880,16,0.914634146341463,NA,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1030",1062,2021-06-18 15:33:00,83,1160,17,0.914634146341463,NA,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1031",1063,2021-06-18 15:57:00,94,1190,20,0.76219512195122,NA,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1032",1064,2021-06-18 13:32:00,69,1160,21,0.914634146341463,NA,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1033",1065,2021-06-18 13:03:00,65,1580,9,1.21951219512195,NA,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1034",1066,2021-07-15 11:54:00,205,1110,2,0.76219512195122,403,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1035",1067,2021-07-15 12:28:00,112,880,6,0.76219512195122,107,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1036",1068,2021-07-15 14:14:00,86,700,20,0.914634146341463,42,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1037",1069,2021-07-15 13:34:00,83,660,18,0.914634146341463,41,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1038",1070,2021-07-15 13:17:00,126,860,7,0.914634146341463,142,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1039",1071,2021-07-15 11:12:00,199,1040,2,0.609756097560976,401,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1040",1072,2021-08-12 12:24:00,153,1150,2,0.609756097560976,NA,NA,NA,1,"LAKEWATCH",NA,NA,NA,NA
"1041",1073,2021-08-12 12:08:00,119,960,7,0.76219512195122,NA,NA,NA,2,"LAKEWATCH",NA,NA,NA,NA
"1042",1074,2021-08-12 13:42:00,72,680,21,1.06707317073171,NA,NA,NA,3,"LAKEWATCH",NA,NA,NA,NA
"1043",1075,2021-08-12 13:20:00,74,660,20,0.76219512195122,NA,NA,NA,4,"LAKEWATCH",NA,NA,NA,NA
"1044",1076,2021-08-12 11:13:00,152,950,15,0.609756097560976,NA,NA,NA,5,"LAKEWATCH",NA,NA,NA,NA
"1045",1077,2021-08-12 10:43:00,154,1060,1,0.457317073170732,NA,NA,NA,6,"LAKEWATCH",NA,NA,NA,NA
"1046",1078,2021-10-07 19:17:00,NA,NA,NA,1.98170731707317,NA,26.5,31.097,1,"YSI",19.27,NA,5.28,1.98
"1047",1079,2021-10-07 17:01:00,NA,NA,NA,2.13414634146341,NA,26.9,34.316,2,"YSI",21.5,NA,6.03,2.13
"1048",1080,2021-10-07 16:41:00,NA,NA,NA,1.98170731707317,NA,26.7,35.808,3,"YSI",22.55,NA,6.48,1.98
"1049",1081,2021-10-07 15:44:00,NA,NA,NA,1.3719512195122,NA,26.4,35.124,4,"YSI",22.07,NA,6.09,1.37
"1050",1082,2021-10-07 17:41:00,NA,NA,NA,2.28658536585366,NA,27.1,35.675,5,"YSI",22.43,NA,6.58,2.29
"1051",1083,2021-10-07 18:36:00,NA,NA,NA,2.13414634146341,NA,26.3,27.569,6,"YSI",16.09,NA,5.26,2.13
"1052",1084,2021-10-07 19:05:00,NA,NA,NA,2.4390243902439,NA,26.5,30.625,101,"YSI",18.73,NA,5.14,2.44
"1053",1085,2021-10-07 17:22:00,NA,NA,NA,1.82926829268293,NA,27.1,35.528,102,"YSI",22.34,NA,6.54,1.83
"1054",1086,2021-10-07 15:57:00,NA,NA,NA,1.3719512195122,NA,26.6,34.994,104,"YSI",21.98,NA,6.21,1.37
"1055",1087,2021-10-07 18:02:00,NA,NA,NA,1.82926829268293,NA,27.2,37.284,105,"YSI",23.57,NA,6.88,1.83
"1056",1088,2021-10-07 18:49:00,NA,NA,NA,2.13414634146341,NA,26.5,30.223,106,"YSI",18.7,NA,5.17,2.13
"1057",1089,2021-10-21 16:23:00,NA,NA,NA,1.52439024390244,NA,23.3,29.732,1,"YSI",18.42,NA,6.69,1.52
"1058",1090,2021-10-21 14:46:00,NA,NA,NA,1.3719512195122,NA,22.8,34.733,2,"YSI",21.75,NA,7.2,1.37
"1059",1091,2021-10-21 14:19:00,NA,NA,NA,1.21951219512195,NA,22.5,36.975,3,"YSI",23.47,NA,6.85,1.22
"1060",1092,2021-10-21 13:29:00,NA,NA,NA,0.609756097560976,NA,22.3,35.944,4,"YSI",22.71,NA,6.61,0.61
"1061",1093,2021-10-21 15:28:00,NA,NA,NA,1.52439024390244,NA,23.3,36.71,5,"YSI",23.23,NA,7.87,1.52
"1062",1094,2021-10-21 15:44:00,NA,NA,NA,1.52439024390244,NA,23.5,32.09,6,"YSI",19.99,NA,6.45,1.52
"1063",1095,2021-10-21 16:10:00,NA,NA,NA,1.82926829268293,NA,23.3,30.04,101,"YSI",18.69,NA,6.35,1.83
"1064",1096,2021-10-21 15:01:00,NA,NA,NA,1.21951219512195,NA,22.9,35.109,102,"YSI",22.12,NA,7.28,1.22
"1065",1097,2021-10-21 14:32:00,NA,NA,NA,0.914634146341463,NA,22.4,37.302,103,"YSI",23.66,NA,6.94,0.91
"1066",1098,2021-10-21 14:00:00,NA,NA,NA,0.609756097560976,NA,22.3,36.599,104,"YSI",23.18,NA,6.76,0.61
"1067",1099,2021-10-21 15:18:00,NA,NA,NA,0.914634146341463,NA,23.1,36.029,105,"YSI",22.76,NA,7.71,0.91
"1068",1100,2021-10-21 16:00:00,NA,NA,NA,1.3719512195122,NA,23.5,32.175,106,"YSI",20.09,NA,5.64,1.37
"1069",1101,2021-11-10 19:54:00,NA,NA,NA,0.914634146341463,NA,19.1,40.785,1,"YSI",26.47,NA,8.11,NA
"1070",1102,2021-11-10 15:20:00,NA,NA,NA,1.3719512195122,NA,19,35.52,2,"YSI",22.62,NA,7.62,NA
"1071",1103,2021-11-10 18:22:00,NA,NA,NA,1.06707317073171,NA,19.6,38.925,3,"YSI",24.65,NA,9.96,NA
"1072",1104,2021-11-10 16:01:00,NA,NA,NA,0.76219512195122,NA,18.7,38.024,4,"YSI",24.2,NA,8.13,NA
"1073",1105,2021-11-10 18:52:00,NA,NA,NA,1.21951219512195,NA,18.7,42.368,5,"YSI",27.29,NA,8.66,NA
"1074",1106,2021-11-10 19:28:00,NA,NA,NA,1.21951219512195,NA,19,44.98,6,"YSI",29.17,NA,8.64,NA
"1075",1107,2021-11-10 20:06:00,NA,NA,NA,1.21951219512195,NA,19.2,38.729,101,"YSI",24.1,NA,8.31,NA
"1076",1108,2021-11-10 17:57:00,NA,NA,NA,0.609756097560976,NA,19.5,30.527,102,"YSI",19.05,NA,7.69,NA
"1077",1109,2021-11-10 18:34:00,NA,NA,NA,0.609756097560976,NA,20,37.979,103,"YSI",24.19,NA,10.1,NA
"1078",1110,2021-11-10 16:17:00,NA,NA,NA,0.609756097560976,NA,19,37.732,104,"YSI",23.99,NA,8.08,NA
"1079",1111,2021-11-10 19:08:00,NA,NA,NA,0.609756097560976,NA,18.7,42.377,105,"YSI",27.25,NA,8.97,NA
"1080",1112,2021-11-10 19:40:00,NA,NA,NA,0.914634146341463,NA,19,44.771,106,"YSI",28.86,NA,8.59,NA
"1081",1113,2021-11-22 16:03:00,NA,NA,NA,NA,NA,NA,NA,1,"YSI",NA,NA,NA,NA
"1082",1114,2021-11-24 18:41:00,NA,NA,NA,1.52439024390244,NA,15.8,27.321,2,"YSI",16.81,NA,8.7,NA
"1083",1115,2021-11-24 18:22:00,NA,NA,NA,1.21951219512195,NA,15.2,30.149,3,"YSI",18.87,NA,8.87,NA
"1084",1116,2021-11-24 19:37:00,NA,NA,NA,1.21951219512195,NA,15.9,28.033,4,"YSI",17.31,NA,9.14,NA
"1085",1117,2021-11-24 19:24:00,NA,NA,NA,1.52439024390244,NA,16.2,29.128,5,"YSI",18.05,NA,8.61,NA
"1086",1118,2021-11-22 15:55:00,NA,NA,NA,NA,NA,NA,NA,6,"YSI",NA,NA,NA,NA
"1087",1119,2021-11-22 16:12:00,NA,NA,NA,NA,NA,NA,NA,101,"YSI",NA,NA,NA,NA
"1088",1120,2021-11-24 18:56:00,NA,NA,NA,0.914634146341463,NA,15.9,28.023,102,"YSI",17.28,NA,8.63,NA
"1089",1121,2021-11-24 19:54:00,NA,NA,NA,1.21951219512195,NA,15.9,27.958,103,"YSI",17.26,NA,9.3,NA
"1090",1122,2021-11-24 19:45:00,NA,NA,NA,1.21951219512195,NA,15.9,28.073,104,"YSI",17.33,NA,9.18,NA
"1091",1123,2021-11-24 19:13:00,NA,NA,NA,0.914634146341463,NA,16,28.828,105,"YSI",17.84,NA,8.59,NA
"1092",1124,2021-11-22 15:44:00,NA,NA,NA,NA,NA,NA,NA,106,"YSI",NA,NA,NA,NA
"1093",1125,2021-12-13 20:35:00,NA,NA,NA,0.76219512195122,NA,22,31.087,1,"YSI",19.63,NA,6.11,NA
"1094",1126,2021-12-13 21:02:00,NA,NA,NA,1.21951219512195,NA,22.1,40.912,2,"YSI",26.23,NA,6.93,NA
"1095",1127,2021-12-13 22:16:00,NA,NA,NA,1.21951219512195,NA,22.2,41.93,3,"YSI",26.93,NA,7.23,NA
"1096",1128,2021-12-13 22:05:00,NA,NA,NA,0.914634146341463,NA,22.3,41.74,4,"YSI",26.81,NA,7.17,NA
"1097",1129,2021-12-13 21:40:00,NA,NA,NA,1.21951219512195,NA,22,37.808,5,"YSI",24.16,NA,7.03,NA
"1098",1130,2021-12-13 19:45:00,NA,NA,NA,0.914634146341463,NA,21.8,41.41,6,"YSI",26.57,NA,4.67,NA
"1099",1131,2021-12-13 20:43:00,NA,NA,NA,0.914634146341463,NA,21.8,38.457,101,"YSI",24.5,NA,4.97,NA
"1100",1132,2021-12-13 21:20:00,NA,NA,NA,0.76219512195122,NA,22.1,40.772,102,"YSI",26.12,NA,6.96,NA
"1101",1133,2021-12-13 22:24:00,NA,NA,NA,0.914634146341463,NA,22.2,41.73,103,"YSI",26.8,NA,7.01,NA
"1102",1134,2021-12-13 21:57:00,NA,NA,NA,0.914634146341463,NA,22.3,41.799,104,"YSI",26.84,NA,7.29,NA
